#Sensor Monitor 1.0#Sensor data: Acceleration
#Tue May 18 18:19:10 GMT+08:00 2021

#X(m/s²)	Y(m/s²)	Z(m/s²)
-0.9239320158958435	4.228648662567139	8.50928020477295
-2.320220947265625	4.700191497802734	8.647368431091309
-4.455101490020752	6.147792816162109	6.7344584465026855
-5.143664360046387	6.896143436431885	5.642827033996582
-6.6375508308410645	6.698181629180908	3.9216833114624023
-6.111601829528809	8.37625789642334	5.153796672821045
-6.8618011474609375	8.643594741821289	2.61800217628479
-8.298284530639648	4.468585968017578	5.747501373291016
-18.288311004638672	9.638778686523438	-2.5562796592712402
-9.2427396774292	0.9467822909355164	-4.420098781585693
-5.485537528991699	-1.547257661819458	-9.872730255126953
-1.369713306427002	-6.674249172210693	-11.129015922546387
-0.5782858729362488	-7.310512542724609	-10.87663745880127
3.498962879180908	-6.446465015411377	-11.872664451599121
6.667956829071045	-4.3020453453063965	-11.627286911010742
7.817997455596924	-1.2102880477905273	-12.854718208312988
5.160452842712402	3.2222795486450195	-11.697648048400879
1.0147775411605835	6.399835586547852	-8.861265182495117
-0.05123591795563698	5.630281448364258	-8.838386535644531
-3.0398030281066895	2.3527915477752686	-7.845157146453857
-6.373144626617432	-5.298033237457275	-8.916007041931152
-20.833192825317383	-4.249411106109619	-13.21071720123291
-14.340866088867188	-5.826845169067383	-10.036283493041992
-10.973699569702148	-6.3081278800964355	-8.860424041748047
-5.367560386657715	-13.388059616088867	-8.71113109588623
-3.6350302696228027	-12.782968521118164	-10.399435997009277
11.763200759887695	-15.9806547164917	-13.801854133605957
17.97343635559082	-13.04292106628418	-8.676759719848633
15.051972389221191	-12.140700340270996	-7.753986358642578
8.037871360778809	-12.324862480163574	-7.6309814453125
4.546483993530273	-11.986149787902832	-8.455314636230469
-2.337554931640625	-9.137078285217285	-7.853594779968262
-9.476729393005371	-7.393275737762451	-9.950303077697754
-25.832544326782227	-1.4041513204574585	-12.004651069641113
-10.650309562683105	-4.224271774291992	-7.1761980056762695
-7.837515354156494	1.177085280418396	-7.460878372192383
-1.8193252086639404	2.9628055095672607	-9.490501403808594
2.772542953491211	3.870974063873291	-13.157238960266113
7.736728668212891	3.6958045959472656	-20.723979949951172
16.783554077148438	-4.220527172088623	-10.952544212341309
12.36474895477295	-3.0870261192321777	-8.71744155883789
6.369869709014893	-0.42264363169670105	-3.8640213012695312
-1.1548383235931396	4.973044395446777	-8.448841094970703
-13.994367599487305	7.35747766494751	-11.38218879699707
-15.588273048400879	4.899188041687012	-11.164928436279297
-14.481165885925293	-0.3466133773326874	-11.096589088439941
-7.323958873748779	-8.151394844055176	-7.231906890869141
4.923982620239258	-12.528359413146973	-13.173012733459473
8.893128395080566	-12.778965950012207	-12.824321746826172
11.384151458740234	-12.885153770446777	-14.45606517791748
7.679727554321289	-11.714704513549805	-10.628148078918457
2.1571853160858154	-9.566214561462402	-9.72819709777832
-4.473527431488037	-7.01588249206543	-9.747474670410156
-10.022760391235352	-2.8567230701446533	-9.556025505065918
-11.008481979370117	0.5549471974372864	-9.663888931274414
-15.57563304901123	2.997751235961914	-12.036676406860352
-9.666340827941895	4.330928802490234	-13.121614456176758
-3.0565335750579834	4.71628999710083	-11.895170211791992
0.4170699417591095	-0.20101718604564667	-14.723554611206055
